id,chr,pos,BAF,DR,total,minor
965,chr2,91776408,0.077202862052036,0.617453904050433,2,0
966,chr2,91776409,0.0856502856180883,0.751806390904452,2,0
967,chr2,91776410,0.0880734463565021,0.696576783862939,2,0
968,chr2,91776411,0.0788411346700135,0.670775582910162,2,0
969,chr2,91776412,0.0902448958343612,0.761628658307964,2,0
970,chr2,91776413,0.090065531061469,0.834145954706699,2,0
971,chr2,91776414,0.0832502419559305,0.851364300091975,2,0
972,chr2,91776415,0.0803588317305055,0.696924540422803,2,0
973,chr2,91776416,0.0885199229851199,0.720832494127536,2,0
974,chr2,91776417,0.0843892304160127,0.719276231291917,2,0
975,chr2,91776418,0.077379546490738,0.707661693169252,2,0
976,chr2,91776419,0.0821947609160219,0.801140254387613,2,0
977,chr2,91776420,0.0873448413928431,0.721376793404505,2,0
978,chr2,91776421,0.0828185929791078,0.593948046262663,2,0
979,chr2,91776422,0.0913426868150855,0.781528705039389,2,0
980,chr2,91776423,0.0823076497028718,0.819894480042863,2,0
981,chr2,91776424,0.0876725761178937,0.686645963268186,2,0
982,chr2,91776425,0.080794632211619,0.606739086462664,2,0
983,chr2,91776426,0.0799450800867794,0.634576500456192,2,0
984,chr2,91776427,0.0834167738046187,0.727238418719156,2,0
985,chr2,91776428,0.0872284084246495,0.687166256138342,2,0
986,chr2,91776429,0.0867409866892187,0.61588597350112,2,0
987,chr2,91776430,0.08568385692913,0.723629352151468,2,0
988,chr2,91776431,0.0838476651040815,0.841968100942874,2,0
989,chr2,91776432,0.0867008156991564,0.643077207706737,2,0
990,chr2,91776433,0.0824928420658907,0.662988217362952,2,0
991,chr2,91776434,0.0913196756800958,0.591316609209749,2,0
992,chr2,91776435,0.0840118323782158,0.52090028129433,1,0
993,chr2,91776436,0.0797366418435894,0.629363110897033,2,0
994,chr2,91776437,0.0855062508596078,0.543552476110767,1,0
995,chr2,91776438,0.0894746149432486,0.878415874634556,3,0
996,chr2,91776439,0.083958688045776,0.742892475436961,2,0
997,chr2,91776440,0.0814785320394115,0.554520796398658,1,0
998,chr2,91776441,0.0933821553494231,0.558437597212438,1,0
999,chr2,91776442,0.0805166150643855,0.73774168252025,2,0
